,text,meta,_input_hash,_task_hash,label,score,priority,spans,_session_id,_view_id,answer,options,accept,class,len
401,"And they had a 13-point lift in ad recall and a 9-point liftin purchase impact. And so I think what you're seeing is that across all of the objectives people have frombrands, marketers to direct response, to SMB to developers, as our ad products get more sophisticated,our targeting and measurement get better, they have an increased opportunity to grow and that's why wethink our growth to date continues to be broad-based.","{'meta': 'Facebook, Inc., Q2 2016 Earnings Call, Jul 27, 2016'}",1861179341,270839612,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
402,"We continue to build out capabilities to improve the overall customer experience. For example, in recentmonths, we began implementing our dynamic ETA feature for online purchases. Dynamic ETA provides adelivery date based on the customer's location.","{'meta': 'The Home Depot, Inc., Q2 2017 Earnings Call, Aug 16, 2016'}",1108339809,-437043726,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
403,"Now let's talk about Azure. From the outset, we took a differentiated approach to the cloud to meet thereal-world needs of customers. Our architectural advantage is a clear reason for our success.","{'meta': 'Microsoft Corporation, Q3 2019 Earnings Call, Apr 24, 2019'}",1767481950,858410750,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
404,"availableacross Facebook, Instagram and Messenger. And I think one of the most important things we learned aswe were doing this transition to mobile is if we made it easy for our advertisers to place the ads, makesure they understood the measurements they were having and also make sure the ads format worked,businesses would move more quickly. Usually, people move before businesses.","{'meta': 'Facebook, Inc., Q2 2019 Earnings Call, Jul 24, 2019'}",-1735493416,1046267206,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
405,"this chart, which is the process whereby we've suppressed our allocation of budgets every year, andwhere from the vision we're deriving a 3-year horizon plan that translates into a quarterly review with a12-month rolling horizon of planification for our resource allocation is exactly what we need to link the 2curves together and to deliver the right balance of EPS growth and growth fueling for the future, which isthe EPS of today and the EPS of tomorrow. So to finish with that same chart as Cécile, because of all of that, because of our very robust performancein '16, with this transformation going on, these 2 new roles, our organizations, I'm absolutely confidentabout the guidance that Cécile has added to our transformation journey towards the same objective ofstrong profitable growth by 2020 of consistent EPS growth on that period. I would like to finish by this sequence, which is a 30-second sequence of screenshots of what people atDanone are sharing every day from our Facebook at work, our Workplace collaboration across populations,across generations, across functions.","{'meta': 'Danone, 2016 Earnings Call, Feb 15, 2017'}",168467411,-521177852,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
406,"In a world where customers are increasingly digitizing everybusiness process, we continue to invest and expand our portfolio of modern modular business applicationsthat are infused with AI.We also introduced ISV Cloud Embed to make it easier for partners to modernize their existing businessprocess applications, build new ones using Dynamics 365, Power BI, Power Apps and Microsoft Flow. Aglobal health care solution provider and partner, Indegene, is using it to create a mobile CRM solution formedical sales.","{'meta': 'Microsoft Corporation, Q4 2017 Earnings Call, Jul 20, 2017'}",-754895352,610341929,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Advanced'],Advanced,1
407,"We will do this through simplification, standardization anddigitalization. Machine learning and advanced analytics can help improve our predictive maintenancecapability and identify equipment at risk of failing. For example, it can help us see weak signals and actROYAL DUTCH SHELL","{'meta': 'Royal Dutch Shell plc, Q3 2018 Earnings Call, Nov 01, 2018'}",-812361283,-1441174649,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Plan'],Plan,1
408,"We don't believe any other company can match our capabilitiesgiven the criticality of the network in our customers' security architecture. Our best-of-breed products andintegrated security architecture, combining analytics and automation, are winning in the market. Our Security business delivered a solid quarter with double-digit orders and 49% deferred revenuegrowth.","{'meta': 'Cisco Systems, Inc., Q4 2017 Earnings Call, Aug 16, 2017'}",1376463844,2010373673,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Advanced'],Advanced,1
409,"On the product side, we will deliver this year over 2,000 newfeatures across 21 end-to-end processes. So this will be clearly the most comprehensive ERP cloud suiteby the end of the year.","{'meta': 'SAP SE, Q2 2019 Earnings Call, Jul 18, 2019'}",1651292897,-1975823004,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
410,"The market for full fat kind of big basic TV is small and shrinking atthe moment, first of all. Secondly, the advantage that we have in terms of quad play and the mobileeconomics that we have in particular. And then thirdly, G.fast for the future gives us huge potential.","{'meta': 'BT Group plc, Q4 2017 Earnings Call, May 11, 2017'}",-2132637357,1345701554,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
411,So this will translate and be a significant part of how wedrive incremental margins in the coming up cycle. Now the incremental margins are still a function of acouple of other things in addition to the transformation. And one is we need growth.,"{'meta': 'Schlumberger Limited, Q3 2018 Earnings Call, Oct 19, 2018'}",-1347499151,1643055456,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
412,"I'll ask one at a time. The first is on the smartphone space in main mobile. Imean, it's clear that the unit growth this quarter was very much led by Korea and the U.S.","{'meta': 'LG Electronics Inc., Q1 2015 Earnings Call, Apr 29, 2015'}",822752760,-789549235,,,,,,choice,reject,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",[],NA,0
413,and again they are very happy with the development during the first quarter. Asyou know [indiscernible] are working extremely hard concerning the digitalization of the activity andthe development of the negotiated sales performance. So let us say that for the time being there is nonegative sign concerning the development of activity in the cargo.,"{'meta': 'Air France-KLM SA, Q1 2018 Earnings Call, May 04, 2018'}",27288129,1623020022,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
414,"We're also continuing to expand our digital offering beyond these things withthe forthcoming launch of a new app called Wa!, which is an innovative, secure, multi-service paymentsolution through mobile phone that combines payments, loyalty programs, coupons and so forth. If you want to know more on this, I ask you to peruse Slide 20 of the slide pack, which provides additionalinformation on this new innovative application called Wa!.Looking at the P&L. Revenues stood at EUR 4 billion, down slightly versus last year due to the combinationof low rates and a drop in financial fees in all the networks, due to the still unfavorable marketenvironment this quarter.","{'meta': 'BNP Paribas SA, Q2 2016 Earnings Call, Jul 28, 2016'}",-1501558070,1962910871,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
415,"The top line is notjust stabilized but is growing again. The composition of the new business through '17 has been what wewanted to achieve, which also says that we have reestablished clear communication of our strategy, of ourappetite, of our underwriting priorities with the markets and with the brokers. The underwriting performance has also moved for better.","{'meta': 'Zurich Insurance Group AG, 2017 Earnings Call, Feb 08, 2018'}",-1803269905,1543862613,,,,,,choice,reject,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",[],NA,0
416,"So if you want tospecifically identify what is increased over last year, what is increased over this year is pretty hard forus to do. But we can see the activity going up because if you look at networking processor keep coming,application processor for the older smartphone keep increasing functionality so you can estimate what kindof die size they increase, so the silicon content. By doing that, you probably can figure out what is thatcontribution and why TSMC making it so big deal because we saw the trend from AI and 5G","{'meta': 'Taiwan Semiconductor Manufacturing Company Limited, Q2 2018 Earnings Call, Jul 19, 2018'}",915737911,-1130601715,,,,,,choice,reject,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",[],NA,0
417,"Memory is growing faster. IoT is growing faster. PSG and data center -- PSG faster in the secondhalf versus the first half, and DCG in line with our full year outlook at the beginning of the year to be highsingle digits.","{'meta': 'Intel Corporation, Q3 2017 Earnings Call, Oct 26, 2017'}",666708045,-2115021464,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
418,"Our cloudERP product is the strategic key to our success in the SaaS applications layer of the cloud. And ourautonomous cloud database is the strategic key to our success in the IaaS or infrastructure layer of thecloud. Oracle is already #1 in ERP cloud market share with over 20,000 Fusion and NetSuite customers.","{'meta': 'Oracle Corporation, Q1 2019 Earnings Call, Sep 17, 2018'}",-1315787698,-485465561,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Advanced'],Advanced,1
419,"sometimes in terms of customer enthusiasm is our in-memory database feature. And thatalong with a multi-tenancy feature are the 2 pieces that are really driving 12c adoption to higher ratesthan anything we've seen in about -- for a very, very long time. So I think people are moving very quickly.","{'meta': 'Oracle Corporation, Q3 2015 Earnings Call, Mar 17, 2015'}",-1287684616,-31458775,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
420,"We have not yetfinalized the annual plan for 2016, but we anticipate the annual expenditure to increase slightly comparedto last year. This year's CapEx expenditure will be concentrated in OLED and vertical NAND capacity as thedemand for the mobile application of OLED and V-NAND-based SSD are expected to increase significantlyin 2017.Now I would like to update you on our share buyback program.","{'meta': 'Samsung Electronics Co. Ltd., Q2 2016 Earnings Call, Jul 28, 2016'}",-1169183828,-301429327,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
